what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.delete.line,1373711890920
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1373711897642
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373711903953
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373711904238
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1373711920088
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1373711937973
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1373711952869
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.delete.line,1373711960370
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1373711961322
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1373712002346
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373712010462
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373712036695
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1373712063681
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1373712065188
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1373712072031
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1373712080846
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373712084692
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373712087473
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373712092583
opened,editor,org.eclipse.wst.xml.ui,1.0.430.v200901212230,org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart,1373712099657
activated,editor,org.eclipse.wst.xml.ui,1.0.430.v200901212230,org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart,1373712099754
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373712099828
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373712102781
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373712141624
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1373712142649
