what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1373490490606
started,bundle,org.eclipse.ltk.core.refactoring,3.4.2.r342_v20081028-0800,org.eclipse.ltk.core.refactoring,1373490501910
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.1.r341_v20080716-0800,org.eclipse.ltk.ui.refactoring,1373490524514
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373490525215
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373490528032
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1373490528052
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373490531979
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373490532945
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1373490532967
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373490538956
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373490539759
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1373490539772
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373490543372
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373490544254
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1373490544268
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373490556856
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373490557581
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1373490557595
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373490560308
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373490560926
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1373490560941
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373490563304
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373490564197
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1373490564210
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373490588483
