what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1373739288126
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1373739288596
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373739294526
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373739296192
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.delete.line,1373739300747
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1373739306254
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1373739312322
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373739319316
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373739319399
executed,command,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui.localJavaShortcut.run,1373739319408
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373739326517
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373739331175
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373739341287
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373739341366
executed,command,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui.localJavaShortcut.run,1373739341374
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1373739348974
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1373739358515
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1373739371002
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1373739382947
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1373739396531
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1373739405201
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373739409003
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373739409110
executed,command,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui.localJavaShortcut.run,1373739409117
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1373739414061
