what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.wst.sse.ui,1.1.4.v200901202345,org.eclipse.wst.sse.ui.format.active.elements,1373709330540
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.delete.line,1373709332803
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.selectAll,1373709333082
executed,command,org.eclipse.wst.sse.ui,1.1.4.v200901202345,org.eclipse.wst.sse.ui.format.active.elements,1373709333251
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1373709334222
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.delete.line,1373709336212
started,bundle,org.eclipse.mylyn.java.tasks,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.java.tasks,1373709336785
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1373709337131
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373709351285
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373709417582
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1373709419238
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373709423681
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373709429503
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.properties,1373709429527
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373709430587
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373709500246
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1373709502410
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1373709508887
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373709515218
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373709541423
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373709543120
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373709551211
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373709577456
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373709613672
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1373709613724
