what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1373738639787
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1373738640186
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1373738652524
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373738676899
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373738683167
executed,command,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui.localJavaShortcut.run,1373738683334
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1373738712946
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373738719513
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373738778338
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1373738781144
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1373738783399
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373738809151
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373738817078
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1373738817253
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373738841876
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373738841963
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1373738845403
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1373738865519
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1373738871645
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373738894854
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373738902762
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1373738911701
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1373738917367
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1373738949753
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1373738951745
