what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1373659981938
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373659994756
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373660003042
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1373660003595
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1373660003768
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1373660006655
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1373660010915
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1373660027158
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373660033479
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373660046734
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1373660047389
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1373660047615
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1373660048800
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373660056053
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373660075491
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1373660076112
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1373660076306
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1373660077089
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373660091407
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373660107079
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1373660107739
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1373660107917
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1373660109316
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373660122349
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373660134710
