what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1373491752517
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373491754191
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373491866610
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1373491888340
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373491890164
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373491978395
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373491982945
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373491985338
activated,editor,org.eclipse.wst.xml.ui,1.0.430.v200901212230,org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart,1373491988329
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1373491993589
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1373492002916
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1373492006412
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1373492009619
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1373492013746
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1373492022804
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1373492024835
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1373492027717
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373492031632
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373492031732
executed,command,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui.localJavaShortcut.run,1373492031741
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1373492044482
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1373492064582
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.refresh,1373492065475
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373492071497
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373492090476
