what,kind,bundleId,bundleVersion,description,time
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1373664908309
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373664913937
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373664914237
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1373664930175
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373664931829
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373664932061
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1373664935764
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1373664936234
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1373664937280
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373665538155
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373666140590
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.saveAll,1373667144383
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373667744935
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373668274428
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373668295308
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373668335322
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373668341419
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373668344110
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373668345068
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373668346929
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1373668354571
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.delete.line,1373668363792
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1373668364175
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1373668369231
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1373668402321
