what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373491081478
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373491081870
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373491092227
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373491092665
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373491108567
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373491109063
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373491123460
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373491123812
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1373491150454
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1373491150903
started,bundle,org.eclipse.core.variables,3.2.100.v20080529-1300,org.eclipse.core.variables,1373491152372
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1373491153554
closed,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1373491153585
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1373491155301
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1373491155487
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1373491169182
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373491616171
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373491622386
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373491626132
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373491629080
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1373491629189
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1373491638924
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1373491643394
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1373491643610
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1373491652405
