what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1373656194473
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1373656194863
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1373656195457
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1373656196090
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1373656196819
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1373656197357
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373656756495
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373656764858
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373656770094
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373656778396
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373656803933
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373656809684
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.ClassFileEditor,1373656809891
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.ClassFileEditor,1373656810074
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.navigate.open.type,1373656810201
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373656814388
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373656835704
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373656839129
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373656891793
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373656897657
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373656998060
closed,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.ClassFileEditor,1373656998983
closed,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.ClassFileEditor,1373656999009
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1373656999184
closed,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.ClassFileEditor,1373656999189
