what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373711617865
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373711631117
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373711638913
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373711674216
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373711693145
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1373711699981
executed,command,,,AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction,1373711700042
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1373711700564
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1373711701338
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373711712922
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373711715300
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373711719506
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373711745293
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1373711747401
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1373711753217
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1373711755034
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1373711760688
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1373711785904
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.delete.line,1373711832481
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1373711833773
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373711837140
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373711871817
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1373711875412
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1373711876569
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1373711880598
