what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.wsdl.validation,1.1.302.v200807240215,org.eclipse.wst.wsdl.validation,1373490372962
started,bundle,org.eclipse.wst.xsd.core,1.1.302.v200810020300,org.eclipse.wst.xsd.core,1373490372985
started,bundle,org.eclipse.wst.common.uriresolver,1.1.301.v200805140415,org.eclipse.wst.common.uriresolver,1373490375148
started,bundle,org.eclipse.wst.internet.cache,1.0.301.v200805140020,org.eclipse.wst.internet.cache,1373490376579
started,bundle,org.eclipse.ui.views.log,1.0.0.v20080803-1700,org.eclipse.ui.views.log,1373490380403
started,bundle,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui,1373490380427
opened,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1373490380618
opened,view,org.eclipse.mylyn.tasks.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.tasks.ui.views.tasks,1373490381498
activated,perspective,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.JavaPerspective,1373490381557
activated,view,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.ui.views.ProblemView,1373490381755
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.perspectives.showPerspective,1373490382057
executed,command,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.JavaPerspective,1373490382057
started,bundle,org.eclipse.jst.common.frameworks,1.1.201.v200810161330,org.eclipse.jst.common.frameworks,1373490382914
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373490397036
started,bundle,org.eclipse.jdt.debug,3.4.1.v20081216_r342,org.eclipse.jdt.debug,1373490410252
started,bundle,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui,1373490410562
started,bundle,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui,1373490410872
started,bundle,org.eclipse.pde.core,3.4.0.v20090202,org.eclipse.pde.core,1373490423003
started,bundle,org.eclipse.pde,3.4.0.v20080603,org.eclipse.pde,1373490423010
started,bundle,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit,1373490423250
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373490460957
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373490461812
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373490463281
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373490465322
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373490488099
