what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1373493474927
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373493489735
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373493509402
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1373493509975
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1373493510183
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373493514658
started,bundle,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser,1373493577079
started,bundle,org.eclipse.equinox.security.ui,1.0.0.v20080603-1810,org.eclipse.equinox.security.ui,1373493578970
started,bundle,org.eclipse.search,3.4.1.r341_v20080813-0800,org.eclipse.search,1373493580615
started,bundle,org.eclipse.ui.cheatsheets,3.3.101.v20080702_34x,org.eclipse.ui.cheatsheets,1373493583764
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373493703894
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1373493733892
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1373493740370
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1373493741794
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1373493741965
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1373493742163
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1373493742343
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1373493742546
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1373493777567
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373493788202
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373493862984
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373493866068
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373493866083
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373493866177
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1373493871040
